UNIQUE,ID,Name,Description,Sc_Beckmann2015,Sc_Kramer2014,Sc_Kramer2014_4sU,Sc_Matia-Gonzalez2015,Sc_Mitchell2012,Sc_Scherrer2010,Sc_Tsvetanova2010_Array,Sc_Tsvetanova2010_MS,Enzyme,Metabolism,Metabolic.Enzyme
MCK1,YNL307C,MCK1,"Dual-specificity ser/thr and tyrosine protein kinase; roles in chromosome segregation, meiotic entry, genome stability, phosphorylation-dependent protein degradation (Rcn1p and Cdc6p), inhibition of protein kinase A, transcriptional regulation, inhibition of RNA pol III, calcium stress and inhibition of Clb2p-Cdc28p after nuclear division; MCK1 has a paralog, YGK3, that arose from the whole genome duplication",YES,no,no,no,no,no,no,no,TRUE,FALSE,FALSE
MCM3,YEL032W,MCM3,Protein involved in DNA replication; component of the Mcm2-7 hexameric helicase complex that binds chromatin as a part of the pre-replicative complex,no,no,no,YES,no,no,no,no,TRUE,FALSE,FALSE
MCM4,YPR019W,MCM4,Essential helicase component of heterohexameric MCM2-7 complexes; MCM2-7 complexes bind pre-replication complexes on DNA and melt DNA prior to replication; forms an Mcm4p-6p-7p subcomplex; shows nuclear accumulation in G1; homolog of S. pombe Cdc21p,YES,no,no,YES,no,no,no,no,TRUE,FALSE,FALSE
MCM5,YLR274W,MCM5,Component of the Mcm2-7 hexameric helicase complex; MCM complex is important for priming origins of DNA replication in G1 and becomes an active ATP-dependent helicase that promotes DNA melting and elongation when activated by Cdc7p-Dbf4p in S-phase,no,no,no,no,no,YES,no,no,TRUE,FALSE,FALSE
MCM6,YGL201C,MCM6,Protein involved in DNA replication; component of the Mcm2-7 hexameric helicase complex that binds chromatin as a part of the pre-replicative complex; forms a subcomplex with Mcm4p and Mcm7p,no,no,no,YES,no,no,no,no,TRUE,FALSE,FALSE
MCR1,YKL150W,MCR1,Mitochondrial NADH-cytochrome b5 reductase; involved in ergosterol biosynthesis,no,no,no,no,no,YES,no,no,TRUE,TRUE,TRUE
MDH1,YKL085W,MDH1,Mitochondrial malate dehydrogenase; catalyzes interconversion of malate and oxaloacetate; involved in the tricarboxylic acid (TCA) cycle; phosphorylated,no,no,no,YES,no,YES,no,no,TRUE,TRUE,TRUE
MDH3,YDL078C,MDH3,Peroxisomal malate dehydrogenase; catalyzes interconversion of malate and oxaloacetate; involved in the glyoxylate cycle,no,no,no,no,no,YES,YES,no,TRUE,FALSE,FALSE
MDM20,YOL076W,MDM20,Non-catalytic subunit of the NatB N-terminal acetyltransferase; NatB catalyzes N-acetylation of proteins with specific N-terminal sequences; involved in mitochondrial inheritance and actin assembly,YES,no,no,no,no,no,no,no,FALSE,FALSE,FALSE
MDN1,YLR106C,MDN1,Huge dynein-related AAA-type ATPase (midasin); forms extended pre-60S particle with the Rix1 complex (Rix1p-Ipi1p-Ipi3p); acts in removal of ribosomal biogenesis factors at successive steps of pre-60S assembly and export from nucleus,no,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
MES1,YGR264C,MES1,"Methionyl-tRNA synthetase; forms a complex with glutamyl-tRNA synthetase (Gus1p) and Arc1p, which increases the catalytic efficiency of both tRNA synthetases; also has a role in nuclear export of tRNAs",YES,no,no,YES,no,YES,no,no,TRUE,FALSE,FALSE
MET6,YER091C,MET6,"Cobalamin-independent methionine synthase; involved in methionine biosynthesis and regeneration; requires a minimum of two glutamates on the methyltetrahydrofolate substrate, similar to bacterial metE homologs",YES,no,no,YES,no,no,no,no,TRUE,FALSE,FALSE
MEU1,YLR017W,MEU1,Methylthioadenosine phosphorylase (MTAP); catalyzes the initial step in the methionine salvage pathway; affects polyamine biosynthesis through regulation of ornithine decarboxylase (Spe1p) activity; regulates ADH2 gene expression,no,no,no,YES,no,YES,no,no,TRUE,TRUE,TRUE
MEX67,YPL169C,MEX67,Poly(A)RNA binding protein involved in nuclear mRNA export; component of the nuclear pore; ortholog of human TAP,YES,no,no,YES,YES,no,no,no,FALSE,FALSE,FALSE
MFT1,YML062C,MFT1,"Subunit of the THO complex; THO is a nuclear complex comprised of Hpr1p, Mft1p, Rlr1p, and Thp2p, that is involved in transcription elongation and mitotic recombination; involved in telomere maintenance",no,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
MGM101,YJR144W,MGM101,"Protein with a role in mitochondrial DNA recombinational repair; also involved in interstrand cross-link repair; binds to and catalyzes the annealing of single-stranded mtDNA; oligomerizes to form rings and filaments; related to Rad52-type recombination proteins, with limited overall similarity but sharing conserved functionally important residues; component of the mitochondrial nucleoid, required for the repair of oxidative mtDNA damage and mitochondrial genome maintenance",YES,no,no,YES,no,YES,no,no,FALSE,FALSE,FALSE
MIP6,YHR015W,MIP6,"Putative RNA-binding protein; interacts with Mex67p, which is a component of the nuclear pore involved in nuclear mRNA export; MIP6 has a paralog, PES4, that arose from the whole genome duplication",YES,no,no,no,no,no,no,no,FALSE,FALSE,FALSE
MIR1,YJR077C,MIR1,Mitochondrial phosphate carrier; imports inorganic phosphate into mitochondria; functionally redundant with Pic2p but more abundant than Pic2p under normal conditions; phosphorylated,no,no,no,YES,no,YES,no,no,FALSE,FALSE,FALSE
MIS1,YBR084W,MIS1,"Mitochondrial C1-tetrahydrofolate synthase; involved in interconversion between different oxidation states of tetrahydrofolate (THF); provides activities of formyl-THF synthetase, methenyl-THF cyclohydrolase, and methylene-THF dehydrogenase",no,no,no,YES,no,no,no,no,TRUE,TRUE,TRUE
MKT1,YNL085W,MKT1,"Protein similar to nucleases that forms a complex with Pbp1p; complex may mediate posttranscriptional regulation of HO; involved in propagation of M2 dsRNA satellite of L-A virus; allelic variation affects mitochondrial genome stability, drug resistance, and more; forms cytoplasmic foci upon DNA replication stress; localization to P-bodies under ethanol stress differs between strains",no,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
MLP1,YKR095W,MLP1,"Myosin-like protein associated with the nuclear envelope; nuclear basket protein that connects the nuclear pore complex with the nuclear interior; involved with Tel1p in telomere length control; involved with Pml1p and Pml39p in nuclear retention of unspliced mRNAs; MLP1 has a paralog, MLP2, that arose from the whole genome duplication",YES,no,no,YES,YES,no,no,no,FALSE,FALSE,FALSE
MMF1,YIL051C,MMF1,"Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog, HMF1, that arose from the whole genome duplication",no,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
MNN10,YDR245W,MNN10,"Subunit of a Golgi mannosyltransferase complex; complex mediates elongation of the polysaccharide mannan backbone; membrane protein of the mannosyltransferase family; other members of the complex are Anp1p, Mnn9p, Mnn11p, and Hoc1p",no,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
MNN11,YJL183W,MNN11,"Subunit of a Golgi mannosyltransferase complex; this complex also contains Anp1p, Mnn9p, Mnn10p, and Hoc1p, and mediates elongation of the polysaccharide mannan backbone; has homology to Mnn10p",no,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
MNN9,YPL050C,MNN9,"Subunit of Golgi mannosyltransferase complex; this complex mediates elongation of the polysaccharide mannan backbone; forms a separate complex with Van1p that is also involved in backbone elongation; this complex also contains Anp1p, Mnn10p, Mnn11p, and Hoc1p",no,no,no,YES,no,YES,no,no,FALSE,FALSE,FALSE
MOT2,YER068W,MOT2,"Ubiquitin-protein ligase subunit of the CCR4-NOT complex; with Ubc4p, ubiquitinates nascent polypeptide-associated complex subunits and histone demethyase Jhd2p; CCR4-NOT has roles in transcription regulation, mRNA degradation, and post-transcriptional modifications; regulates levels of DNA Polymerase-{alpha} to promote efficient and accurate DNA replication",YES,no,no,no,no,no,no,no,FALSE,FALSE,FALSE
MOT3,YMR070W,MOT3,"Transcriptional repressor and activator with two C2-H2 zinc fingers; involved in repression of a subset of hypoxic genes by Rox1p, repression of several DAN/TIR genes during aerobic growth and ergosterol biosynthetic genes in response to hyperosmotic stress; contributes to recruitment of Tup1p-Cyc8p general repressor to promoters; involved in positive transcriptional regulation of CWP2 and other genes; relocalizes to the cytosol in response to hypoxia; can form",YES,no,no,no,no,no,no,no,FALSE,FALSE,FALSE
MPC1,YGL080W,MPC1,Highly conserved subunit of the mitochondrial pyruvate carrier; a mitochondrial inner membrane complex comprised of Mpc1p and either Mpc2p or Mpc3p mediates mitochondrial pyruvate uptake; null mutant displays slow growth that is complemented by expression of human or mouse ortholog; mutation in human ortholog is associated with lactic acidosis and hyperpyruvatemia,no,no,no,no,no,YES,no,no,FALSE,FALSE,FALSE
MPD1,YOR288C,MPD1,Member of the protein disulfide isomerase (PDI) family; interacts with and inhibits the chaperone activity of Cne1p; MPD1 overexpression in a pdi1 null mutant suppresses defects in Pdi1p functions such as carboxypeptidase Y maturation,no,no,no,no,no,no,YES,no,TRUE,FALSE,FALSE
MPE1,YKL059C,MPE1,"Essential conserved subunit of CPF cleavage and polyadenylation factor; plays a role in 3' end formation of mRNA via the specific cleavage and polyadenylation of pre-mRNA, contains a putative RNA-binding zinc knuckle motif; relocalizes to the cytosol in response to hypoxia",YES,no,no,no,no,no,no,no,FALSE,FALSE,FALSE
MPP10,YJR002W,MPP10,"Component of the SSU processome and 90S preribosome; required for pre-18S rRNA processing, interacts with and controls the stability of Imp3p and Imp4p, essential for viability; similar to human Mpp10p",YES,no,no,no,no,no,no,no,FALSE,FALSE,FALSE
MPT5,YGL178W,MPT5,"mRNA-binding protein of the PUF family; binds to the 3' UTR of specific mRNAs, including those involved in mating type switching, cell wall integrity, chronological lifespan, chromatin modification, and spindle pole body architecture; recruits the CCR4-NOT deadenylase complex to mRNAs along with Dhh1p and Dcp1p to promote deadenylation, decapping, and decay; also interacts with the Caf20p translational initiation repressor, affecting its mRNA target specificity",YES,no,no,YES,YES,no,no,no,FALSE,FALSE,FALSE
MRD1,YPR112C,MRD1,Essential conserved small ribosomal subunit (40s) synthesis factor; component of the 90S preribosome; required for production of 18S rRNA and small ribosomal subunit; contains five consensus RNA-binding domains and binds to the pre-rRNA at two sites within the 18S region,YES,no,no,YES,YES,no,no,no,FALSE,FALSE,FALSE
MRI1,YPR118W,MRI1,5'-methylthioribose-1-phosphate isomerase; catalyzes the isomerization of 5-methylthioribose-1-phosphate to 5-methylthioribulose-1-phosphate in the methionine salvage pathway,no,no,no,YES,no,no,no,no,TRUE,TRUE,TRUE
MRN1,YPL184C,MRN1,"RNA-binding protein that may be involved in translational regulation; binds specific categories of mRNAs, including those that contain upstream open reading frames (uORFs) and internal ribosome entry sites (IRES); interacts genetically with chromatin remodelers and splicing factors, linking chromatin state, splicing and as a result mRNA maturation",YES,no,no,YES,YES,no,no,no,FALSE,FALSE,FALSE
MRP1,YDR347W,MRP1,"Mitochondrial ribosomal protein of the small subunit; MRP1 exhibits genetic interactions with PET122, encoding a COX3-specific translational activator, and with PET123, encoding a small subunit mitochondrial ribosomal protein",no,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
MRS6,YOR370C,MRS6,Rab escort protein; forms a complex with the Ras-like small GTPase Ypt1p that is required for the prenylation of Ypt1p by protein geranylgeranyltransferase type II (Bet2p-Bet4p); sequence similarity to mammalian choroideraemia gene; relative distribution to the nucleus increases upon DNA replication stress,no,no,no,YES,no,no,no,no,FALSE,FALSE,FALSE
MRT4,YKL009W,MRT4,Protein involved in mRNA turnover and ribosome assembly; required at post-transcriptional step for efficient retrotransposition; localizes to the nucleolus,YES,no,no,no,no,no,no,no,FALSE,FALSE,FALSE
MSB1,YOR188W,MSB1,"Protein of unknown function; may be involved in positive regulation of 1,3-beta-glucan synthesis and the Pkc1p-MAPK pathway; multicopy suppressor of temperature-sensitive mutations in CDC24 and CDC42, and of mutations in BEM4; potential Cdc28p substrate; relocalizes from bud neck to cytoplasm upon DNA replication stress",YES,no,no,no,no,no,no,no,FALSE,FALSE,FALSE
MSC6,YOR354C,MSC6,"Protein of unknown function; mutant is defective in directing meiotic recombination events to homologous chromatids; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies",YES,no,no,no,YES,no,no,no,FALSE,FALSE,FALSE
MSD1,YPL104W,MSD1,"Mitochondrial aspartyl-tRNA synthetase; required for acylation of aspartyl-tRNA; yeast and bacterial aspartyl-, asparaginyl-, and lysyl-tRNA synthetases contain regions with high sequence similarity, suggesting a common ancestral gene",no,no,no,no,no,no,YES,no,TRUE,FALSE,FALSE
MSL5,YLR116W,MSL5,"Component of commitment complex; which defines first step in splicing pathway; essential protein that interacts with Mud2p and Prp40p, forming a bridge between the intron ends; also involved in nuclear retention of pre-mRNA; relocalizes to the cytosol in response to hypoxia",YES,no,no,no,no,no,no,no,FALSE,FALSE,FALSE
MSO1,YNR049C,MSO1,Probable component of the secretory vesicle docking complex; acts at a late step in secretion; shows genetic and physical interactions with Sec1p; required for prospore membrane formation during sporulation; relocalizes from bud neck to nucleus upon DNA replication stress,YES,no,no,no,no,no,no,no,FALSE,FALSE,FALSE
MSS116,YDR194C,MSS116,Mitochondrial transcription elongation factor; DEAD-box protein; required for efficient splicing of mitochondrial Group I and II introns; non-polar RNA helicase that also facilities strand annealing; promotes RNA folding by stabilizing an early assembly intermediate,YES,no,no,YES,YES,no,no,no,TRUE,FALSE,FALSE
MTC1,YJL123C,MTC1,Protein of unknown function that may interact with ribosomes; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and to COPI-coated vesicles (early Golgi); mtc1 is synthetically lethal with cdc13-1,YES,no,no,no,no,no,no,no,FALSE,FALSE,FALSE
MTC4,YBR255W,MTC4,Protein of unknown function; required for normal growth rate at 15 degrees C; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern; mtc4 is synthetically sick with cdc13-1,YES,no,no,no,no,no,no,no,FALSE,FALSE,FALSE
MTD1,YKR080W,MTD1,"NAD-dependent 5,10-methylenetetrahydrafolate dehydrogenase; plays a catalytic role in oxidation of cytoplasmic one-carbon units; expression is regulated by Bas1p and Bas2p, repressed by adenine, and may be induced by inositol and choline",no,no,no,no,no,YES,no,no,TRUE,FALSE,FALSE
MTF1,YMR228W,MTF1,"Mitochondrial RNA polymerase specificity factor; has structural similarity to S-adenosylmethionine-dependent methyltransferases and functional similarity to bacterial sigma-factors; Mtf1p interacts with and stabilizes the Rpo41p-promoter complex, enhancing DNA bending and melting to facilitate pre-initiation open complex formation",no,no,no,no,no,no,YES,no,FALSE,FALSE,FALSE
MTR2,YKL186C,MTR2,mRNA transport regulator; essential nuclear protein; Mex67p and Mtr2p form a mRNA export complex which binds to RNA,YES,no,no,no,no,no,no,no,FALSE,FALSE,FALSE
MTR4,YJL050W,MTR4,"ATP-dependent 3'-5' RNA helicase of the DExD/H family; involved in nuclear RNA processing and degradation both as a component of TRAMP complex and in TRAMP-independent processes; TRAMP unwinds RNA duplexes, with Mtr4p unwinding activity stimulated by Pap2p/Air2p but not dependent on ongoing polyadenylation; contains an arch domain, with two coiled-coil arms/stalks and a globular fist/KOW domain, which has RNA binding activity and is required for 5.8S rRNA processing",YES,no,no,YES,YES,no,no,no,TRUE,FALSE,FALSE
